month,scenario,species,sst_anomaly_c,temperature_c,atmosphere_ppt,atmosphere_target_ppt,mixed_layer_pmol_kg,deep_ocean_pmol_kg,henry_mol_m3_pa,air_to_sea_flux_mol_yr,mixed_to_deep_flux_mol_yr,external_atmospheric_flux_mol_yr,cumulative_air_to_sea_mol,cumulative_outgassing_mol,cumulative_external_mol,total_inventory_mol,mass_balance_residual_mol
2018-06,zero_anomaly,CFC-12,0.0,15.0,506.1802579744933,505.734,1.3655160337349819,0.184698233341046,3.112159778944955e-05,2128450.3708842406,2184660.5329538304,-808619449.7817993,5480028.465743864,0.0,-1166093122.5867093,76707934525.5085,0.00011563301086425781
2018-07,zero_anomaly,CFC-12,0.0,15.0,505.69987796722535,505.197,1.365235099483013,0.18483300670331368,3.112159778944955e-05,2115163.360822256,2183891.421904041,-911214876.6124878,5656854.554726378,0.0,-1238453677.5951498,76635573970.50002,7.224082946777344e-05
2018-08,zero_anomaly,CFC-12,0.0,15.0,505.251033994748,504.843,1.3648999204699168,0.18496772943698445,3.112159778944955e-05,2103555.5041694343,2183022.044934804,-739357598.4834595,5832608.669282289,0.0,-1306053363.3246062,76567974284.77051,2.1219253540039062e-05
2018-09,zero_anomaly,CFC-12,0.0,15.0,504.8731824441052,504.519,1.3645236138604775,0.1851023960589339,3.112159778944955e-05,2094828.6765840158,2182076.6805850808,-641778588.718689,6007526.087896297,0.0,-1362934030.0530381,76511093618.04207,1.3828277587890625e-05
2018-10,zero_anomaly,CFC-12,0.0,15.0,504.6147219253935,504.427,1.3641208891077368,0.18523700265392798,3.112159778944955e-05,2090472.4664717612,2181082.550425353,-340152128.8128662,6181873.665955806,0.0,-1401787220.8004596,76472240427.29465,1.4066696166992188e-05
2018-11,zero_anomaly,CFC-12,0.0,15.0,504.46258870809817,504.338,1.3637127394018649,0.18537154744762047,3.112159778944955e-05,2089807.6905902058,2180078.4977643467,-225754739.07385254,6356037.407304082,0.0,-1424585172.870669,76449442475.2244,-2.8133392333984375e-05
2018-12,zero_anomaly,CFC-12,0.0,15.0,504.26023299859025,504.004,1.363304668640317,0.18550603037629274,3.112159778944955e-05,2087426.8760964486,2179074.705618228,-464294193.4453125,6530119.054866154,0.0,-1454966803.358754,76419060844.73627,-7.176399230957031e-05
2019-01,zero_anomaly,CFC-12,0.0,15.0,503.9191142685354,503.519,1.36288025438575,0.18564045063468873,3.112159778944955e-05,2080488.5522039116,2178040.791914932,-725007054.5861206,6703813.685451177,0.0,-1506302036.9664936,76367725611.12857,-2.86102294921875e-05
2019-02,zero_anomaly,CFC-12,0.0,15.0,503.5407581242149,503.18,1.3624249547036271,0.1857748053727622,3.112159778944955e-05,2072621.3744513432,2176949.8575307666,-653693721.0774536,6876848.4058454,0.0,-1563260780.0384748,76310766868.05656,-5.364418029785156e-05
2019-03,zero_anomaly,CFC-12,0.0,15.0,503.17440695181654,502.806,1.361941487015761,0.18590909116259238,3.112159778944955e-05,2065476.867816668,2175806.9363778434,-667553396.6914673,7049268.8620292805,0.0,-1618407386.614538,76255620261.48059,3.600120544433594e-05
2019-04,zero_anomaly,CFC-12,0.0,15.0,502.76312442987,502.323,1.361429154373619,0.18604330484030307,3.112159778944955e-05,2057118.320833878,2174610.744867827,-797505466.9244385,7221057.886480237,0.0,-1680339258.4040024,76193688389.69112,2.5987625122070312e-05
2019-05,zero_anomaly,CFC-12,0.0,15.0,502.3326305328503,501.911,1.360882930692591,0.1861774427886977,3.112159778944955e-05,2048479.896798691,2173351.9908081903,-763994525.5248413,7392117.6049963785,0.0,-1745172777.135489,76128854870.95967,6.723403930664062e-05
2019-06,zero_anomaly,CFC-12,0.0,15.0,501.92854501240043,501.539,1.3603062438873263,0.1863115012798533,3.112159778944955e-05,2041081.5160878564,2172037.023166651,-705855562.4696045,7562506.403383434,0.0,-1806019301.925061,76068008346.17012,8.845329284667969e-05
2019-07,zero_anomaly,CFC-12,0.0,15.0,501.488091007548,501.013,1.359701635553825,0.18644547708753936,3.112159778944955e-05,2032751.0550765514,2170670.550182436,-860864905.6772461,7732266.947025711,0.0,-1872358096.11415,76001669551.98106,0.00012111663818359375
2019-08,zero_anomaly,CFC-12,0.0,15.0,501.0222591752371,500.565,1.3590633776217376,0.18657936668217143,3.112159778944955e-05,2023927.4446174963,2169241.980739565,-828553625.529602,7901288.492435761,0.0,-1942529681.2476892,75931497966.84752,0.00011539459228515625
2019-09,zero_anomaly,CFC-12,0.0,15.0,500.6033862878864,500.214,1.3583956936143053,0.18671316637134622,3.112159778944955e-05,2017034.1936273035,2167759.13571538,-705567953.6500854,8069644.193145475,0.0,-2005611131.5369868,75868416516.55826,0.00015211105346679688
2019-10,zero_anomaly,CFC-12,0.0,15.0,500.29290094229253,500.041,1.3577116616341265,0.1868468734696955,3.112159778944955e-05,2014023.990417493,2166246.216202718,-456444507.43414307,8237572.383565585,0.0,-2052326490.5312269,75821701157.56401,0.00014472007751464844
2019-11,zero_anomaly,CFC-12,0.0,15.0,500.0053122048954,499.694,1.3570252147222694,0.18698048705501888,3.112159778944955e-05,2011822.5431820832,2164729.001775372,-564097715.2705078,8405329.596856436,0.0,-2095584632.6648374,75778443015.43033,7.295608520507812e-05
2019-12,zero_anomaly,CFC-12,0.0,15.0,499.6842166592142,499.358,1.356332701404258,0.18711400673121698,3.112159778944955e-05,2008544.137295131,2163200.73748196,-591104586.4962158,8572847.741207551,0.0,-2143902541.918279,75730125106.17683,2.0265579223632812e-05
2020-01,zero_anomaly,CFC-12,0.0,15.0,499.31691377919765,498.922,1.3556297025790924,0.18724743158148735,3.112159778944955e-05,2003804.088901816,2161653.249129444,-715583767.9061279,8740043.819501221,0.0,-2199198080.722476,75674829567.3726,-1.239776611328125e-05
2020-02,zero_anomaly,CFC-12,0.0,15.0,498.9128094434285,498.504,1.3549092880311964,0.18738076000384643,3.112159778944955e-05,1998000.5513628053,2160073.7179166004,-740762711.4924316,8906787.450461444,0.0,-2260051091.7926326,75613976556.30244,-1.5735626220703125e-05
2020-03,zero_anomaly,CFC-12,0.0,15.0,498.50544136300505,498.101,1.3541699218200058,0.18751398988397386,3.112159778944955e-05,1992295.930450553,2158459.3060731515,-732847749.7651978,9073047.361685349,0.0,-2321397412.025328,75552630236.06972,-4.7206878662109375e-05
2020-04,zero_anomaly,CFC-12,0.0,15.0,498.17882612083747,497.91,1.3534171450856751,0.18764711926468108,3.112159778944955e-05,1989497.9889955907,2156820.2690220666,-487112930.95751953,9238923.427830314,0.0,-2370550437.526467,75503477210.56856,-6.818771362304688e-05
2020-05,zero_anomaly,CFC-12,0.0,15.0,497.9088743563038,497.64,1.3526652320200623,0.18778014749016747,3.112159778944955e-05,1988625.5903219522,2155183.0170158716,-487200333.6227417,9404678.853570081,0.0,-2411147398.545335,75462880249.54973,-2.956390380859375e-05
2020-06,zero_anomaly,CFC-12,0.0,15.0,497.617555251928,497.312,1.3519155013659065,0.187913074859199,3.112159778944955e-05,1986999.2432907952,2153549.989340722,-553666116.4936523,9570338.440804327,0.0,-2454970923.7188506,75419056724.37622,-2.1457672119140625e-05
2020-07,zero_anomaly,CFC-12,0.0,15.0,497.2905426443661,496.95,1.3511630861101398,0.188045901371412,3.112159778944955e-05,1984183.718616792,2151912.1814147383,-617063271.5914307,9735812.143216575,0.0,-2504184353.758209,75369843294.33676,-0.0001220703125
2020-08,zero_anomaly,CFC-12,0.0,15.0,497.01425459094065,496.786,1.3504075419350168,0.18817862657615209,3.112159778944955e-05,1983135.2356214402,2150268.7720283195,-413597318.78448486,9901091.131723039,0.0,-2545738570.8369107,75328289077.25804,-0.00014066696166992188
2020-09,zero_anomaly,CFC-12,0.0,15.0,496.85125185971594,496.737,1.34966312546759,0.18831125086147385,3.112159778944955e-05,1985832.0652061375,2148646.1370056407,-207024369.80511475,10066439.695848094,0.0,-2570186634.687738,75303841013.40723,-0.00012826919555664062
2020-10,zero_anomaly,CFC-12,0.0,15.0,496.62824293528945,496.329,1.3489367396802334,0.18844377616817562,3.112159778944955e-05,1986279.452560062,2147057.044117746,-542228198.7445679,10231988.170434719,0.0,-2603695433.8015404,75270332214.29343,-0.000125885009765625
2020-11,zero_anomaly,CFC-12,0.0,15.0,496.2231842101818,495.744,1.3482054684312053,0.18857620341603593,3.112159778944955e-05,1980563.8389309503,2145459.09393619,-868281788.8493042,10397313.820460262,0.0,-2664693975.642743,75209333672.45216,-0.00018596649169921875
2020-12,zero_anomaly,CFC-12,0.0,15.0,495.78053433341614,495.366,1.347450351774803,0.18870853074843236,3.112159778944955e-05,1973829.1413539024,2143817.211626414,-751136212.1500854,10562063.355691578,0.0,-2731369357.4991174,75142658290.5958,-0.00018072128295898438
2021-01,zero_anomaly,CFC-12,0.0,15.0,495.4861729463545,495.28,1.3466823799796928,0.18884075581878762,3.112159778944955e-05,1972301.3868277937,2142151.7349006943,-373585378.7942505,10726436.94056973,0.0,-2775653553.3605227,75098374094.73436,-0.00021028518676757812
2021-02,zero_anomaly,CFC-12,0.0,15.0,495.31138055661125,495.161,1.345925897381517,0.1889728786238385,3.112159778944955e-05,1974729.5276130722,2140507.7038290496,-272489568.5795288,10890884.971327422,0.0,-2801882756.1810026,75072144891.9139,-0.00019550323486328125
2021-03,zero_anomaly,CFC-12,0.0,15.0,495.11299442258724,494.882,1.3451871207804793,0.1891049010540522,3.112159778944955e-05,1976155.3620411546,2138896.6167713557,-418561893.72802734,11055525.019787854,0.0,-2831674422.3701806,75042353225.72473,-0.00018072128295898438
2021-04,zero_anomaly,CFC-12,0.0,15.0,494.7363647336216,494.257,1.3444502377881473,0.18923682445784792,3.112159778944955e-05,1971472.9308753943,2137289.2163377204,-868608897.3224487,11220066.35816268,0.0,-2888380964.065586,74985646684.02931,-0.000194549560546875
2021-05,zero_anomaly,CFC-12,0.0,15.0,494.1924375350569,493.604,1.3436855748132364,0.18936864732881062,3.112159778944955e-05,1961385.4546668646,2135630.605462123,-1066248813.5231323,11383957.953370223,0.0,-2970350079.4536724,74903677568.64124,-0.0001850128173828125
2021-06,zero_anomaly,CFC-12,0.0,15.0,493.680733580572,493.226,1.3428834923050914,0.1895003656572819,3.112159778944955e-05,1952813.8282941328,2133902.9571892787,-823977247.9963989,11547016.046264406,0.0,-3047454318.487985,74826573329.6069,-0.00020456314086914062
2021-07,zero_anomaly,CFC-12,0.0,15.0,493.2818750392851,492.925,1.3420604161938818,0.18963197601933002,3.112159778944955e-05,1948329.061687431,2132136.667877943,-646657571.1846313,11709539.912753398,0.0,-3107519434.355842,74766508213.73907,-0.00017595291137695312
2021-08,zero_anomaly,CFC-12,0.0,15.0,492.88895917353784,492.472,1.341227826227106,0.18976347685213227,3.112159778944955e-05,1944152.8559746728,2130352.979387373,-755530022.4506836,11871739.831781011,0.0,-3166687530.164616,74707340117.93027,-0.00020933151245117188
2021-09,zero_anomaly,CFC-12,0.0,15.0,492.4687326550171,492.048,1.3403820183142252,0.18989486691099972,3.112159778944955e-05,1939190.6856940922,2128545.0409898926,-762367570.8909302,12033545.591976065,0.0,-3229979928.701052,74644047719.39381,-0.00022649765014648438
2021-10,zero_anomaly,CFC-12,0.0,15.0,492.11491568109415,491.811,1.339525943428244,0.19002614473321225,3.112159778944955e-05,1936610.4573049403,2126718.3150606453,-550695214.1425781,12195009.814491117,0.0,-3283244827.5409355,74590782820.55399,-0.000171661376953125
2021-11,zero_anomaly,CFC-12,0.0,15.0,491.9121956532304,491.784,1.3386772489877894,0.1901573100531551,3.112159778944955e-05,1939108.454177518,2124905.45202144,-232290523.65344238,12356458.639892891,0.0,-3313694102.922969,74560333545.17195,-0.00017261505126953125
2021-12,zero_anomaly,CFC-12,0.0,15.0,491.7822908475861,491.653,1.3378550735553498,0.19028836494463394,3.112159778944955e-05,1943798.8030360348,2123141.8567684004,-234275015.8260498,12518248.956374537,0.0,-3333147938.258747,74540879709.83615,-0.000194549560546875
2022-01,zero_anomaly,CFC-12,0.0,15.0,491.62557302962693,491.451,1.3370596526276133,0.1904193126130728,3.112159778944955e-05,1947276.4582008468,2121427.9590694015,-316326329.68395996,12680389.450136665,0.0,-3356650188.276817,74517377459.81807,-0.00020647048950195312
2022-02,zero_anomaly,CFC-12,0.0,15.0,491.43912696725135,491.246,1.3362843763293302,0.19055015574167605,3.112159778944955e-05,1949515.2353439971,2119751.5248647337,-349946064.6593628,12842761.454137214,0.0,-3384641171.6915126,74489386476.40335,-0.00022935867309570312
2022-03,zero_anomaly,CFC-12,0.0,15.0,491.2236616041361,490.994,1.3355242608910918,0.190680896354511,3.112159778944955e-05,1950594.6693760369,2118103.3298132415,-416146826.6945801,13005275.496100115,0.0,-3417013927.479944,74457013720.61491,-0.0002346038818359375
2022-04,zero_anomaly,CFC-12,0.0,15.0,490.897546617133,490.504,1.3347692905567905,0.19081153573887608,3.112159778944955e-05,1947838.1628789152,2116464.841132494,-713106470.244873,13167748.010631453,0.0,-3466094818.0028443,74407932830.09198,-0.0002684593200683594
2022-05,zero_anomaly,CFC-12,0.0,15.0,490.4682049285498,490.015,1.3340003651935661,0.19094207337619612,3.112159778944955e-05,1941711.2439324888,2114800.722148611,-821207330.5323486,13329824.921015281,0.0,-3530763336.068524,74343264312.0263,-0.0002627372741699219
2022-06,zero_anomaly,CFC-12,0.0,15.0,490.05155503228156,489.663,1.333211349676405,0.19107250716145885,3.112159778944955e-05,1936240.7816843688,2113099.626007965,-704061718.4941406,13491389.876758654,0.0,-3593515905.4492717,74280511742.64554,-0.0002827644348144531
2022-07,zero_anomaly,CFC-12,0.0,15.0,489.6651048336748,489.282,1.3324088441017967,0.19120283517261327,3.112159778944955e-05,1931951.4274483433,2111373.767270105,-694185958.6186523,13652562.391991543,0.0,-3651708712.9237156,74222318935.17114,-0.0002346038818359375
2022-08,zero_anomaly,CFC-12,0.0,15.0,489.2938732458364,488.933,1.331596064597419,0.19133305608723025,3.112159778944955e-05,1928295.8565385358,2109629.0986199128,-653902321.4555054,13813400.183034873,0.0,-3707603844.896274,74166423803.19861,-0.00021028518676757812
2022-09,zero_anomaly,CFC-12,0.0,15.0,488.9620794517667,488.653,1.3307775371662236,0.19146316896984647,3.112159778944955e-05,1926050.9429684563,2107873.9954593224,-560051966.6011963,13973985.723172205,0.0,-3757544122.2606635,74116483525.83421,-0.00021600723266601562
2022-10,zero_anomaly,CFC-12,0.0,15.0,488.6703835308925,488.393,1.3299601370365646,0.19159317357318226,3.112159778944955e-05,1925162.9091026674,2106121.1782776904,-502618957.97735596,14134445.878748478,0.0,-3801429746.157128,74072597901.93779,-0.00017499923706054688
2022-11,zero_anomaly,CFC-12,0.0,15.0,488.40313738062446,488.145,1.3291485170322255,0.1917230703291295,3.112159778944955e-05,1925045.7024128349,2104379.254581565,-467744933.6914673,14294867.316128861,0.0,-3841623493.4102263,74032404154.6847,-0.00017404556274414062
2022-12,zero_anomaly,CFC-12,0.0,15.0,488.1429074196508,487.883,1.328344791702969,0.19185286005713165,3.112159778944955e-05,1925080.470736539,2102652.135036255,-470952244.4071655,14455290.263860555,0.0,-3880757794.5695796,73993269853.5254,-0.00010728836059570312
2023-01,zero_anomaly,CFC-12,0.0,15.0,487.8602253236966,487.563,1.3275475157271106,0.1919825436310731,3.112159778944955e-05,1924276.8773071123,2100937.143999181,-538572286.5384521,14615689.16194627,0.0,-3923282392.160571,73950745255.9344,-0.00011920928955078125
2023-02,zero_anomaly,CFC-12,0.0,15.0,487.5940493104832,487.352,1.3267543407676068,0.19211212160292962,3.112159778944955e-05,1923991.4633333923,2099229.9357320485,-438593350.59539795,14776021.308708915,0.0,-3963314638.009034,73910713010.08594,-0.00012111663818359375
2023-03,zero_anomaly,CFC-12,0.0,15.0,487.31750119228116,487.018,1.3259679819596322,0.19224159465540908,3.112159778944955e-05,1923276.1643293032,2097535.532311226,-542696160.4136353,14936337.859602392,0.0,-4004913087.3066196,73869114560.78833,-0.0001430511474609375
2023-04,zero_anomaly,CFC-12,0.0,15.0,486.8769846627632,486.337,1.3251757767705452,0.19237096307444235,3.112159778944955e-05,1917026.033815436,2095830.505939502,-978452208.9268799,15096404.928120494,0.0,-4071271016.1952715,73802756631.89964,-0.00017833709716796875
2023-05,zero_anomaly,CFC-12,0.0,15.0,486.2892391756184,485.669,1.3243506173476272,0.19250022460923943,3.112159778944955e-05,1906113.663016882,2094064.7078651092,-1123873386.220642,15255717.94520579,0.0,-4159861271.737057,73714166376.35785,-0.00018644332885742188
2023-06,zero_anomaly,CFC-12,0.0,15.0,485.7364828303765,485.234,1.3234856546378333,0.1926293748480328,3.112159778944955e-05,1896838.0624516187,2092225.4746461045,-910498888.6420898,15414144.236320935,0.0,-4243169053.5774965,73630858594.51743,-0.00017070770263671875
2023-07,zero_anomaly,CFC-12,0.0,15.0,485.2989995072489,484.91,1.3225969030470663,0.19275841007058894,3.112159778944955e-05,1891763.2572795127,2090342.4418181053,-704867107.1348877,15571975.063478272,0.0,-4309071204.542571,73564956443.55232,-0.00019931793212890625
2023-08,zero_anomaly,CFC-12,0.0,15.0,484.8997762096925,484.495,1.3216986538061177,0.19288732851400583,3.112159778944955e-05,1888100.511900161,2088442.0532060682,-733454491.9627075,15729472.451351678,0.0,-4369196425.085714,73504831223.00919,-0.0001926422119140625
2023-09,zero_anomaly,CFC-12,0.0,15.0,484.54429117569583,484.226,1.3207947414541452,0.19301612931423615,3.112159778944955e-05,1885994.3488790588,2086531.4047853497,-576743610.3609009,15886706.176733702,0.0,-4422717431.493823,73451310216.60107,-0.00019550323486328125
2023-10,zero_anomaly,CFC-12,0.0,15.0,484.2574562010535,483.995,1.3198955269170742,0.19314481240299738,3.112159778944955e-05,1886180.5238202882,2084629.6656903566,-475570636.309021,16043867.837483605,0.0,-4465872351.004063,73408155297.09084,-0.000194549560546875
2023-11,zero_anomaly,CFC-12,0.0,15.0,484.07102794238955,483.941,1.3190120846777245,0.1932733789186797,3.112159778944955e-05,1889620.6320532383,2082757.3229924524,-235610631.60992432,16201163.862876462,0.0,-4493865722.036949,73380161926.05798,-0.00016021728515625
2023-12,zero_anomaly,CFC-12,0.0,15.0,483.9355675577177,483.798,1.3181574433971963,0.19340183150360094,3.112159778944955e-05,1894481.6460535761,2080938.4764546382,-249272414.5845337,16358838.868119525,0.0,-4514162565.117122,73359865082.97777,-0.00020313262939453125
2024-01,zero_anomaly,CFC-12,0.0,15.0,483.8118941545032,483.7,1.3173325112035636,0.1935301735635395,3.112159778944955e-05,1899415.4073828354,2079174.7999262498,-202752207.95983887,16516914.254532114,0.0,-4532679173.616138,73341348474.47879,-0.000164031982421875
2024-02,zero_anomaly,CFC-12,0.0,15.0,483.6385965384585,483.423,1.3165347217862606,0.1936584084486485,3.112159778944955e-05,1902353.1332719987,2077461.5392137496,-390660927.6868286,16675347.066848261,0.0,-4558688680.826555,73315338967.26836,-0.0001811981201171875
2024-03,zero_anomaly,CFC-12,0.0,15.0,483.3784099635552,483.088,1.315750373261976,0.1937865385303095,3.112159778944955e-05,1902174.2862176443,2075773.3397329245,-526222853.96209717,16833887.00586649,0.0,-4597818313.697912,73276209334.39697,-0.0002079010009765625
2024-04,zero_anomaly,CFC-12,0.0,15.0,483.04076701348936,482.671,1.3149668406295438,0.19391456461417061,3.112159778944955e-05,1899341.147985313,2074086.8421629427,-670017828.442749,16992301.58138526,0.0,-4648643984.582328,73225383663.51254,-0.00022220611572265625
2024-05,zero_anomaly,CFC-12,0.0,15.0,482.6673092785716,482.293,1.3141746732822692,0.19404248619734168,3.112159778944955e-05,1895380.7409057638,2072384.5626305016,-678248412.7717896,17150415.266168524,0.0,-4704877988.870098,73169149659.22475,-0.000247955322265625
2024-06,zero_anomaly,CFC-12,0.0,15.0,482.2313858224554,481.753,1.3133691310849462,0.194170302076914,3.112159778944955e-05,1889435.5205106363,2070657.7335184857,-866835110.2893677,17308138.73715165,0.0,-4770544707.272653,73103482940.82219,-0.00025081634521484375
2024-07,zero_anomaly,CFC-12,0.0,15.0,481.68074810709714,481.08,1.3125367014644491,0.19429801003367678,3.112159778944955e-05,1879871.1321715508,2068881.3589833577,-1088555570.0599365,17465218.99759451,0.0,-4853533922.031319,73020493726.06352,-0.00025177001953125
2024-08,zero_anomaly,CFC-12,0.0,15.0,481.08256574639506,480.488,1.3116650364118858,0.19442560619715388,3.112159778944955e-05,1869118.576175637,2067032.6008260308,-1077353132.4680786,17621422.36646658,0.0,-4943703255.128451,72930324392.9664,-0.00024127960205078125
2024-09,zero_anomaly,CFC-12,0.0,15.0,480.57768836446485,480.139,1.3107596207623335,0.19455308621086,3.112159778944955e-05,1861927.161346446,2065121.6147370448,-794903316.4101562,17776844.436241705,0.0,-5019784317.730109,72854243330.3647,-0.00028324127197265625
2024-10,zero_anomaly,CFC-12,0.0,15.0,480.2096082243244,479.894,1.309841821824945,0.1946804474078534,3.112159778944955e-05,1859545.010872662,2063187.9378434215,-571882102.4758301,17931876.926900126,0.0,-5075209386.400685,72798818261.69415,-0.00025463104248046875
2024-11,zero_anomaly,CFC-12,0.0,15.0,479.93845627300755,479.701,1.3089299223962878,0.19480768949987473,3.112159778944955e-05,1860407.5929066383,2061265.396137476,-430270766.68963623,18086857.703711525,0.0,-5115998350.272698,72758029297.82211,-0.00028133392333984375
2024-12,zero_anomaly,CFC-12,0.0,15.0,479.6732955872785,479.39,1.3080321774406194,0.19493481378574945,3.112159778944955e-05,1861317.6590485706,2059369.2599319667,-513331604.1489258,18241941.248015337,0.0,-5155882530.273449,72718145117.82135,-0.000293731689453125
2025-01,zero_anomaly,CFC-12,0.0,15.0,479.35340876517483,479.009,1.307142768400981,0.19506182164510724,3.112159778944955e-05,1860266.222797854,2057488.761616711,-624068682.4967651,18397021.772550583,0.0,-5204030359.88656,72669997288.20822,-0.0003108978271484375
2025-02,zero_anomaly,CFC-12,0.0,15.0,479.05669351289276,478.796,1.306256962364242,0.19518871365183896,3.112159778944955e-05,1859966.1292250408,2055615.1436490347,-472376645.36169434,18552012.487600066,0.0,-5248679372.2661085,72625348275.82867,-0.00030994415283203125
2025-03,zero_anomaly,CFC-12,0.0,15.0,478.75440498054917,478.424,1.3053794973834156,0.19531549055310748,3.112159778944955e-05,1859383.109041534,2053757.1706369242,-598693824.75531,18707002.062178984,0.0,-5294169951.0753975,72579857697.01938,-0.000316619873046875
2025-04,zero_anomaly,CFC-12,0.0,15.0,478.4481484076385,478.161,1.3045059286921867,0.19544215304894502,3.112159778944955e-05,1858621.3234665317,2051906.6179119523,-520312914.64105225,18861909.208011698,0.0,-5340259786.439071,72533767861.6557,-0.00032138824462890625
2025-05,zero_anomaly,CFC-12,0.0,15.0,478.1445868947384,477.831,1.3036381794677943,0.19556870170285814,3.112159778944955e-05,1857886.9771874861,2050067.042549852,-568219453.2659912,19016770.26734821,0.0,-5385942713.827702,72488084934.26712,-0.000270843505859375
2025-06,zero_anomaly,CFC-12,0.0,15.0,477.815565139105,477.47721739130435,1.3027733242701565,0.1956951370629293,3.112159778944955e-05,1856251.005224773,2048233.031106771,-613086119.0147095,19171531.856125575,0.0,-5435470237.339557,72438557410.75525,-0.00028705596923828125
2025-07,zero_anomaly,CFC-12,0.0,15.0,477.4772048318827,477.14059478260873,1.3019083064136754,0.19582145927206243,3.112159778944955e-05,1854297.9154299467,2046398.928067877,-609937409.2844238,19326137.614844266,0.0,-5486408037.971427,72387619610.1234,-0.00026798248291015625
2025-08,zero_anomaly,CFC-12,0.0,15.0,477.1399436395889,476.80397217391305,1.3010428638441736,0.19594766829493301,3.112159778944955e-05,1852387.0764471742,2044564.2486655388,-608780295.8047485,19480582.64746532,0.0,-5537180032.975142,72336847615.11966,-0.0002918243408203125
2025-09,zero_anomaly,CFC-12,0.0,15.0,476.80308681341353,476.46734956521743,1.3001771230299757,0.19607376410426888,3.112159778944955e-05,1850493.3578237577,2042729.2269324232,-608355893.7313843,19634869.256977342,0.0,-5587891127.118134,72286136520.97668,-0.000274658203125
2025-10,zero_anomaly,CFC-12,0.0,15.0,476.466378696416,476.13072695652176,1.2993111379728386,0.1961997466824274,3.112159778944955e-05,1848607.4290885532,2040893.9628111722,-608200952.6883545,19788998.418652333,0.0,-5638579923.623089,72235447724.47174,-0.000263214111328125
2025-11,zero_anomaly,CFC-12,0.0,15.0,476.1297253152715,475.7941043478261,1.2984449355698664,0.1963256160161399,3.112159778944955e-05,1846725.7823544403,2039058.5060893383,-608145193.0112915,19942970.612199735,0.0,-5689260611.982335,72184767036.11247,-0.00028514862060546875
2025-12,zero_anomaly,CFC-12,0.0,15.0,475.79309205440705,475.45748173913046,1.2975785323635511,0.1964513720889474,3.112159778944955e-05,1844847.0518213036,2037222.8874030511,-608125891.281189,20096786.121447105,0.0,-5739938418.863656,72134089229.23119,-0.00025081634521484375
2026-01,zero_anomaly,CFC-12,0.0,15.0,475.58030219548783,475.45748173913046,1.2967186789407525,0.19657701510433498,3.112159778944955e-05,1847125.0241718378,2035399.595805352,-222550666.91949463,20250570.115514643,0.0,-5771915903.5664,72102111744.52844,-0.00025081634521484375
